filename,problem,model,prompt_type,run_number,overall_passed,constraints_passed,constraints_total,error_count,structural_errors,logical_errors,attribute_errors,structural_constraints_passed,logical_constraints_passed,attribute_constraints_passed
directedSocialNetwork_o1_iterativefeedback_run2_output.json,DirectedSocialNetwork,o1,iterativefeedback,2,True,9,9,0,0,0,0,3,2,4
directedSocialNetwork_o1_iterativefeedback_run3_output.json,DirectedSocialNetwork,o1,iterativefeedback,3,True,9,9,0,0,0,0,3,2,4
directedSocialNetwork_o1_iterativefeedback_run4_output.json,DirectedSocialNetwork,o1,iterativefeedback,4,True,9,9,0,0,0,0,3,2,4
directedSocialNetwork_o1_iterativefeedback_run5_output.json,DirectedSocialNetwork,o1,iterativefeedback,5,True,9,9,0,0,0,0,3,2,4
directedSocialNetwork_o1_programaugmented_run1_output.json,DirectedSocialNetwork,o1,programaugmented,1,True,9,9,0,0,0,0,3,2,4
directedSocialNetwork_o1_programaugmented_run2_output.json,DirectedSocialNetwork,o1,programaugmented,2,True,9,9,0,0,0,0,3,2,4
directedSocialNetwork_o1_programaugmented_run3_output.json,DirectedSocialNetwork,o1,programaugmented,3,True,9,9,0,0,0,0,3,2,4
directedSocialNetwork_o1_programaugmented_run4_output.json,DirectedSocialNetwork,o1,programaugmented,4,True,9,9,0,0,0,0,3,2,4
directedSocialNetwork_o1_programaugmented_run5_output.json,DirectedSocialNetwork,o1,programaugmented,5,True,9,9,0,0,0,0,3,2,4
directedSocialNetwork_o3mini_directprompt_run1_output.json,DirectedSocialNetwork,o3mini,directprompt,1,True,9,9,0,0,0,0,3,2,4
directedSocialNetwork_o3mini_directprompt_run2_output.json,DirectedSocialNetwork,o3mini,directprompt,2,True,9,9,0,0,0,0,3,2,4
directedSocialNetwork_o3mini_directprompt_run3_output.json,DirectedSocialNetwork,o3mini,directprompt,3,True,9,9,0,0,0,0,3,2,4
directedSocialNetwork_o3mini_directprompt_run4_output.json,DirectedSocialNetwork,o3mini,directprompt,4,True,9,9,0,0,0,0,3,2,4
directedSocialNetwork_o3mini_directprompt_run5_output.json,DirectedSocialNetwork,o3mini,directprompt,5,True,9,9,0,0,0,0,3,2,4
directedSocialNetwork_o3mini_iterativefeedback_run1_output.json,DirectedSocialNetwork,o3mini,iterativefeedback,1,True,9,9,0,0,0,0,3,2,4
directedSocialNetwork_o3mini_iterativefeedback_run2_output.json,DirectedSocialNetwork,o3mini,iterativefeedback,2,True,9,9,0,0,0,0,3,2,4
directedSocialNetwork_o3mini_iterativefeedback_run3_output.json,DirectedSocialNetwork,o3mini,iterativefeedback,3,True,9,9,0,0,0,0,3,2,4
directedSocialNetwork_o3mini_iterativefeedback_run4_output.json,DirectedSocialNetwork,o3mini,iterativefeedback,4,True,9,9,0,0,0,0,3,2,4
directedSocialNetwork_o3mini_iterativefeedback_run5_output.json,DirectedSocialNetwork,o3mini,iterativefeedback,5,True,9,9,0,0,0,0,3,2,4
directedSocialNetwork_o3mini_programaugmented_run1_output.json,DirectedSocialNetwork,o3mini,programaugmented,1,True,9,9,0,0,0,0,3,2,4
directedSocialNetwork_o3mini_programaugmented_run2_output.json,DirectedSocialNetwork,o3mini,programaugmented,2,True,9,9,0,0,0,0,3,2,4
directedSocialNetwork_o3mini_programaugmented_run3_output.json,DirectedSocialNetwork,o3mini,programaugmented,3,False,8,9,1,0,0,1,3,2,3
directedSocialNetwork_o3mini_programaugmented_run4_output.json,DirectedSocialNetwork,o3mini,programaugmented,4,True,9,9,0,0,0,0,3,2,4
directedSocialNetwork_o3mini_programaugmented_run5_output.json,DirectedSocialNetwork,o3mini,programaugmented,5,False,8,9,1,0,0,1,3,2,3
geneAssociation_Claude35Haiku_directprompt_run1_output.json,GeneDiseaseAssociation,Claude35Haiku,directprompt,1,False,4,5,7,7,0,0,2,1,1
geneAssociation_Claude35Haiku_directprompt_run2_output.json,GeneDiseaseAssociation,Claude35Haiku,directprompt,2,True,5,5,0,0,0,0,3,1,1
geneAssociation_Claude35Haiku_directprompt_run3_output.json,GeneDiseaseAssociation,Claude35Haiku,directprompt,3,False,4,5,4,4,0,0,2,1,1
geneAssociation_Claude35Haiku_directprompt_run4_output.json,GeneDiseaseAssociation,Claude35Haiku,directprompt,4,False,4,5,9,9,0,0,2,1,1
geneAssociation_Claude35Haiku_directprompt_run5_output.json,GeneDiseaseAssociation,Claude35Haiku,directprompt,5,False,4,5,6,6,0,0,2,1,1
geneAssociation_Claude35Haiku_iterativefeedback_run1_output.json,GeneDiseaseAssociation,Claude35Haiku,iterativefeedback,1,True,5,5,0,0,0,0,3,1,1
geneAssociation_Claude35Haiku_iterativefeedback_run2_output.json,GeneDiseaseAssociation,Claude35Haiku,iterativefeedback,2,True,5,5,0,0,0,0,3,1,1
geneAssociation_Claude35Haiku_iterativefeedback_run3_output.json,GeneDiseaseAssociation,Claude35Haiku,iterativefeedback,3,True,5,5,0,0,0,0,3,1,1
geneAssociation_Claude35Haiku_iterativefeedback_run4_output.json,GeneDiseaseAssociation,Claude35Haiku,iterativefeedback,4,True,5,5,0,0,0,0,3,1,1
geneAssociation_Claude35Haiku_iterativefeedback_run5_output.json,GeneDiseaseAssociation,Claude35Haiku,iterativefeedback,5,False,4,5,6,6,0,0,2,1,1
geneAssociation_Claude35Haiku_programaugmented_run1_output.json,GeneDiseaseAssociation,Claude35Haiku,programaugmented,1,False,4,5,16,16,0,0,2,1,1
geneAssociation_Claude35Haiku_programaugmented_run2_output.json,GeneDiseaseAssociation,Claude35Haiku,programaugmented,2,False,4,5,15,15,0,0,2,1,1
geneAssociation_Claude35Haiku_programaugmented_run3_output.json,GeneDiseaseAssociation,Claude35Haiku,programaugmented,3,False,4,5,15,15,0,0,2,1,1
geneAssociation_Claude35Haiku_programaugmented_run4_output.json,GeneDiseaseAssociation,Claude35Haiku,programaugmented,4,False,4,5,15,15,0,0,2,1,1
geneAssociation_Claude35Haiku_programaugmented_run5_output.json,GeneDiseaseAssociation,Claude35Haiku,programaugmented,5,False,4,5,15,15,0,0,2,1,1
geneAssociation_Claude35Sonnet_directprompt_run1_output.json,GeneDiseaseAssociation,Claude35Sonnet,directprompt,1,False,4,5,11,11,0,0,2,1,1
geneAssociation_Claude35Sonnet_directprompt_run2_output.json,GeneDiseaseAssociation,Claude35Sonnet,directprompt,2,False,4,5,9,9,0,0,2,1,1
geneAssociation_Claude35Sonnet_directprompt_run3_output.json,GeneDiseaseAssociation,Claude35Sonnet,directprompt,3,False,4,5,11,11,0,0,2,1,1
geneAssociation_Claude35Sonnet_directprompt_run4_output.json,GeneDiseaseAssociation,Claude35Sonnet,directprompt,4,False,4,5,10,10,0,0,2,1,1
geneAssociation_Claude35Sonnet_directprompt_run5_output.json,GeneDiseaseAssociation,Claude35Sonnet,directprompt,5,False,4,5,12,12,0,0,2,1,1
geneAssociation_Claude35Sonnet_iterativefeedback_run1_output.json,GeneDiseaseAssociation,Claude35Sonnet,iterativefeedback,1,False,4,5,4,4,0,0,2,1,1
geneAssociation_Claude35Sonnet_iterativefeedback_run2_output.json,GeneDiseaseAssociation,Claude35Sonnet,iterativefeedback,2,False,4,5,5,5,0,0,2,1,1
geneAssociation_Claude35Sonnet_iterativefeedback_run3_output.json,GeneDiseaseAssociation,Claude35Sonnet,iterativefeedback,3,False,4,5,4,4,0,0,2,1,1
geneAssociation_Claude35Sonnet_iterativefeedback_run4_output.json,GeneDiseaseAssociation,Claude35Sonnet,iterativefeedback,4,False,4,5,10,10,0,0,2,1,1
geneAssociation_Claude35Sonnet_iterativefeedback_run5_output.json,GeneDiseaseAssociation,Claude35Sonnet,iterativefeedback,5,False,4,5,2,2,0,0,2,1,1
geneAssociation_Claude35Sonnet_programaugmented_run1_output.json,GeneDiseaseAssociation,Claude35Sonnet,programaugmented,1,False,4,5,6,6,0,0,2,1,1
geneAssociation_Claude35Sonnet_programaugmented_run2_output.json,GeneDiseaseAssociation,Claude35Sonnet,programaugmented,2,False,4,5,9,9,0,0,2,1,1
geneAssociation_Claude35Sonnet_programaugmented_run3_output.json,GeneDiseaseAssociation,Claude35Sonnet,programaugmented,3,False,4,5,8,8,0,0,2,1,1
geneAssociation_Claude35Sonnet_programaugmented_run4_output.json,GeneDiseaseAssociation,Claude35Sonnet,programaugmented,4,False,4,5,9,9,0,0,2,1,1
geneAssociation_Claude35Sonnet_programaugmented_run5_output.json,GeneDiseaseAssociation,Claude35Sonnet,programaugmented,5,False,4,5,9,9,0,0,2,1,1
geneAssociation_DeepSeekR1_directprompt_run1_output.json,GeneDiseaseAssociation,DeepSeekR1,directprompt,1,False,4,5,3,3,0,0,2,1,1
geneAssociation_DeepSeekR1_directprompt_run2_output.json,GeneDiseaseAssociation,DeepSeekR1,directprompt,2,True,5,5,0,0,0,0,3,1,1
geneAssociation_DeepSeekR1_directprompt_run3_output.json,GeneDiseaseAssociation,DeepSeekR1,directprompt,3,True,5,5,0,0,0,0,3,1,1
geneAssociation_DeepSeekR1_directprompt_run4_output.json,GeneDiseaseAssociation,DeepSeekR1,directprompt,4,False,4,5,6,6,0,0,2,1,1
geneAssociation_DeepSeekR1_directprompt_run5_output.json,GeneDiseaseAssociation,DeepSeekR1,directprompt,5,False,4,5,4,4,0,0,2,1,1
geneAssociation_DeepSeekR1_iterativefeedback_run1_output.json,GeneDiseaseAssociation,DeepSeekR1,iterativefeedback,1,False,4,5,2,2,0,0,2,1,1
geneAssociation_DeepSeekR1_iterativefeedback_run2_output.json,GeneDiseaseAssociation,DeepSeekR1,iterativefeedback,2,True,5,5,0,0,0,0,3,1,1
geneAssociation_DeepSeekR1_iterativefeedback_run3_output.json,GeneDiseaseAssociation,DeepSeekR1,iterativefeedback,3,True,5,5,0,0,0,0,3,1,1
geneAssociation_DeepSeekR1_iterativefeedback_run4_output.json,GeneDiseaseAssociation,DeepSeekR1,iterativefeedback,4,False,4,5,6,6,0,0,2,1,1
geneAssociation_DeepSeekR1_iterativefeedback_run5_output.json,GeneDiseaseAssociation,DeepSeekR1,iterativefeedback,5,False,4,5,4,4,0,0,2,1,1
geneAssociation_DeepSeekR1_programaugmented_run1_output.json,GeneDiseaseAssociation,DeepSeekR1,programaugmented,1,True,5,5,0,0,0,0,3,1,1
geneAssociation_DeepSeekR1_programaugmented_run2_output.json,GeneDiseaseAssociation,DeepSeekR1,programaugmented,2,False,4,5,1,1,0,0,2,1,1
geneAssociation_DeepSeekR1_programaugmented_run3_output.json,GeneDiseaseAssociation,DeepSeekR1,programaugmented,3,True,5,5,0,0,0,0,3,1,1
geneAssociation_DeepSeekR1_programaugmented_run4_output.json,GeneDiseaseAssociation,DeepSeekR1,programaugmented,4,False,4,5,21,21,0,0,2,1,1
geneAssociation_DeepSeekR1_programaugmented_run5_output.json,GeneDiseaseAssociation,DeepSeekR1,programaugmented,5,False,4,5,8,8,0,0,2,1,1
geneAssociation_DeepSeekV3_directprompt_run1_output.json,GeneDiseaseAssociation,DeepSeekV3,directprompt,1,False,4,5,14,14,0,0,2,1,1
geneAssociation_DeepSeekV3_directprompt_run2_output.json,GeneDiseaseAssociation,DeepSeekV3,directprompt,2,False,4,5,16,16,0,0,2,1,1
geneAssociation_DeepSeekV3_directprompt_run3_output.json,GeneDiseaseAssociation,DeepSeekV3,directprompt,3,False,4,5,15,15,0,0,2,1,1
geneAssociation_DeepSeekV3_directprompt_run4_output.json,GeneDiseaseAssociation,DeepSeekV3,directprompt,4,False,4,5,13,13,0,0,2,1,1
geneAssociation_DeepSeekV3_directprompt_run5_output.json,GeneDiseaseAssociation,DeepSeekV3,directprompt,5,False,4,5,14,14,0,0,2,1,1
geneAssociation_DeepSeekV3_iterativefeedback_run1_output.json,GeneDiseaseAssociation,DeepSeekV3,iterativefeedback,1,False,4,5,8,8,0,0,2,1,1
geneAssociation_DeepSeekV3_iterativefeedback_run2_output.json,GeneDiseaseAssociation,DeepSeekV3,iterativefeedback,2,False,4,5,11,11,0,0,2,1,1
geneAssociation_DeepSeekV3_iterativefeedback_run3_output.json,GeneDiseaseAssociation,DeepSeekV3,iterativefeedback,3,False,4,5,6,6,0,0,2,1,1
geneAssociation_DeepSeekV3_iterativefeedback_run4_output.json,GeneDiseaseAssociation,DeepSeekV3,iterativefeedback,4,False,4,5,1,1,0,0,2,1,1
geneAssociation_DeepSeekV3_iterativefeedback_run5_output.json,GeneDiseaseAssociation,DeepSeekV3,iterativefeedback,5,False,4,5,5,5,0,0,2,1,1
geneAssociation_DeepSeekV3_programaugmented_run1_output.json,GeneDiseaseAssociation,DeepSeekV3,programaugmented,1,False,4,5,8,8,0,0,2,1,1
geneAssociation_DeepSeekV3_programaugmented_run2_output.json,GeneDiseaseAssociation,DeepSeekV3,programaugmented,2,False,4,5,2,2,0,0,2,1,1
geneAssociation_DeepSeekV3_programaugmented_run3_output.json,GeneDiseaseAssociation,DeepSeekV3,programaugmented,3,False,4,5,14,14,0,0,2,1,1
geneAssociation_DeepSeekV3_programaugmented_run4_output.json,GeneDiseaseAssociation,DeepSeekV3,programaugmented,4,False,4,5,8,8,0,0,2,1,1
geneAssociation_DeepSeekV3_programaugmented_run5_output.json,GeneDiseaseAssociation,DeepSeekV3,programaugmented,5,False,4,5,7,7,0,0,2,1,1
geneAssociation_GPT4o_directprompt_run1_output.json,GeneDiseaseAssociation,GPT4o,directprompt,1,False,4,5,23,23,0,0,2,1,1
geneAssociation_GPT4o_directprompt_run2_output.json,GeneDiseaseAssociation,GPT4o,directprompt,2,False,4,5,35,35,0,0,2,1,1
geneAssociation_GPT4o_directprompt_run3_output.json,GeneDiseaseAssociation,GPT4o,directprompt,3,False,4,5,32,32,0,0,2,1,1
geneAssociation_GPT4o_directprompt_run4_output.json,GeneDiseaseAssociation,GPT4o,directprompt,4,False,4,5,31,31,0,0,2,1,1
geneAssociation_GPT4o_directprompt_run5_output.json,GeneDiseaseAssociation,GPT4o,directprompt,5,False,4,5,11,11,0,0,2,1,1
geneAssociation_GPT4o_iterativefeedback_run1_output.json,GeneDiseaseAssociation,GPT4o,iterativefeedback,1,False,4,5,13,13,0,0,2,1,1
geneAssociation_GPT4o_iterativefeedback_run2_output.json,GeneDiseaseAssociation,GPT4o,iterativefeedback,2,False,4,5,31,31,0,0,2,1,1
geneAssociation_GPT4o_iterativefeedback_run3_output.json,GeneDiseaseAssociation,GPT4o,iterativefeedback,3,False,4,5,32,32,0,0,2,1,1
geneAssociation_GPT4o_iterativefeedback_run4_output.json,GeneDiseaseAssociation,GPT4o,iterativefeedback,4,False,3,5,4,4,0,0,1,1,1
geneAssociation_GPT4o_iterativefeedback_run5_output.json,GeneDiseaseAssociation,GPT4o,iterativefeedback,5,False,4,5,3,3,0,0,2,1,1
geneAssociation_GPT4o_programaugmented_run1_output.json,GeneDiseaseAssociation,GPT4o,programaugmented,1,False,4,5,1,1,0,0,2,1,1
geneAssociation_GPT4o_programaugmented_run2_output.json,GeneDiseaseAssociation,GPT4o,programaugmented,2,False,4,5,2,2,0,0,2,1,1
geneAssociation_GPT4o_programaugmented_run3_output.json,GeneDiseaseAssociation,GPT4o,programaugmented,3,False,4,5,1,1,0,0,2,1,1
geneAssociation_GPT4o_programaugmented_run4_output.json,GeneDiseaseAssociation,GPT4o,programaugmented,4,True,5,5,0,0,0,0,3,1,1
geneAssociation_GPT4o_programaugmented_run5_output.json,GeneDiseaseAssociation,GPT4o,programaugmented,5,False,4,5,4,4,0,0,2,1,1
geneAssociation_GPT4omini_directprompt_run1_output.json,GeneDiseaseAssociation,GPT4omini,directprompt,1,False,4,5,14,14,0,0,2,1,1
geneAssociation_GPT4omini_directprompt_run2_output.json,GeneDiseaseAssociation,GPT4omini,directprompt,2,False,4,5,16,16,0,0,2,1,1
geneAssociation_GPT4omini_directprompt_run3_output.json,GeneDiseaseAssociation,GPT4omini,directprompt,3,False,4,5,4,4,0,0,2,1,1
geneAssociation_GPT4omini_directprompt_run4_output.json,GeneDiseaseAssociation,GPT4omini,directprompt,4,False,4,5,16,16,0,0,2,1,1
geneAssociation_GPT4omini_directprompt_run5_output.json,GeneDiseaseAssociation,GPT4omini,directprompt,5,False,4,5,15,15,0,0,2,1,1
geneAssociation_GPT4omini_iterativefeedback_run1_output.json,GeneDiseaseAssociation,GPT4omini,iterativefeedback,1,False,3,5,12,12,0,0,1,1,1
geneAssociation_GPT4omini_iterativefeedback_run2_output.json,GeneDiseaseAssociation,GPT4omini,iterativefeedback,2,False,4,5,10,10,0,0,2,1,1
geneAssociation_GPT4omini_iterativefeedback_run3_output.json,GeneDiseaseAssociation,GPT4omini,iterativefeedback,3,False,4,5,2,2,0,0,2,1,1
geneAssociation_GPT4omini_iterativefeedback_run4_output.json,GeneDiseaseAssociation,GPT4omini,iterativefeedback,4,False,3,5,11,11,0,0,1,1,1
geneAssociation_GPT4omini_iterativefeedback_run5_output.json,GeneDiseaseAssociation,GPT4omini,iterativefeedback,5,False,4,5,12,12,0,0,2,1,1
geneAssociation_GPT4omini_programaugmented_run1_output.json,GeneDiseaseAssociation,GPT4omini,programaugmented,1,False,4,5,30,30,0,0,2,1,1
geneAssociation_GPT4omini_programaugmented_run2_output.json,GeneDiseaseAssociation,GPT4omini,programaugmented,2,False,4,5,22,22,0,0,2,1,1
geneAssociation_GPT4omini_programaugmented_run3_output.json,GeneDiseaseAssociation,GPT4omini,programaugmented,3,False,4,5,15,15,0,0,2,1,1
geneAssociation_GPT4omini_programaugmented_run4_output.json,GeneDiseaseAssociation,GPT4omini,programaugmented,4,False,4,5,17,17,0,0,2,1,1
geneAssociation_GPT4omini_programaugmented_run5_output.json,GeneDiseaseAssociation,GPT4omini,programaugmented,5,False,4,5,16,16,0,0,2,1,1
geneAssociation_Gemini20Flash_directprompt_run1_output.json,GeneDiseaseAssociation,Gemini20Flash,directprompt,1,False,4,5,10,10,0,0,2,1,1
geneAssociation_Gemini20Flash_directprompt_run2_output.json,GeneDiseaseAssociation,Gemini20Flash,directprompt,2,False,4,5,21,21,0,0,2,1,1
geneAssociation_Gemini20Flash_directprompt_run3_output.json,GeneDiseaseAssociation,Gemini20Flash,directprompt,3,False,4,5,20,20,0,0,2,1,1
geneAssociation_Gemini20Flash_directprompt_run4_output.json,GeneDiseaseAssociation,Gemini20Flash,directprompt,4,False,4,5,20,20,0,0,2,1,1
geneAssociation_Gemini20Flash_directprompt_run5_output.json,GeneDiseaseAssociation,Gemini20Flash,directprompt,5,False,4,5,20,20,0,0,2,1,1
geneAssociation_Gemini20Flash_iterativefeedback_run1_output.json,GeneDiseaseAssociation,Gemini20Flash,iterativefeedback,1,False,4,5,21,21,0,0,2,1,1
geneAssociation_Gemini20Flash_iterativefeedback_run2_output.json,GeneDiseaseAssociation,Gemini20Flash,iterativefeedback,2,False,4,5,21,21,0,0,2,1,1
geneAssociation_Gemini20Flash_iterativefeedback_run3_output.json,GeneDiseaseAssociation,Gemini20Flash,iterativefeedback,3,False,4,5,20,20,0,0,2,1,1
geneAssociation_Gemini20Flash_iterativefeedback_run4_output.json,GeneDiseaseAssociation,Gemini20Flash,iterativefeedback,4,False,4,5,26,26,0,0,2,1,1
geneAssociation_Gemini20Flash_iterativefeedback_run5_output.json,GeneDiseaseAssociation,Gemini20Flash,iterativefeedback,5,False,4,5,28,28,0,0,2,1,1
geneAssociation_Gemini20Flash_programaugmented_run1_output.json,GeneDiseaseAssociation,Gemini20Flash,programaugmented,1,False,4,5,20,20,0,0,2,1,1
geneAssociation_Gemini20Flash_programaugmented_run2_output.json,GeneDiseaseAssociation,Gemini20Flash,programaugmented,2,False,4,5,22,22,0,0,2,1,1
geneAssociation_Gemini20Flash_programaugmented_run3_output.json,GeneDiseaseAssociation,Gemini20Flash,programaugmented,3,False,4,5,22,22,0,0,2,1,1
geneAssociation_Gemini20Flash_programaugmented_run4_output.json,GeneDiseaseAssociation,Gemini20Flash,programaugmented,4,False,4,5,20,20,0,0,2,1,1
geneAssociation_Gemini20Flash_programaugmented_run5_output.json,GeneDiseaseAssociation,Gemini20Flash,programaugmented,5,False,4,5,20,20,0,0,2,1,1
geneAssociation_Gemini20Pro_directprompt_run1_output.json,GeneDiseaseAssociation,Gemini20Pro,directprompt,1,False,4,5,5,5,0,0,2,1,1
geneAssociation_Gemini20Pro_directprompt_run2_output.json,GeneDiseaseAssociation,Gemini20Pro,directprompt,2,False,4,5,5,5,0,0,2,1,1
geneAssociation_Gemini20Pro_directprompt_run3_output.json,GeneDiseaseAssociation,Gemini20Pro,directprompt,3,False,4,5,5,5,0,0,2,1,1
geneAssociation_Gemini20Pro_directprompt_run4_output.json,GeneDiseaseAssociation,Gemini20Pro,directprompt,4,False,4,5,5,5,0,0,2,1,1
geneAssociation_Gemini20Pro_directprompt_run5_output.json,GeneDiseaseAssociation,Gemini20Pro,directprompt,5,False,4,5,1,1,0,0,2,1,1
geneAssociation_Gemini20Pro_iterativefeedback_run1_output.json,GeneDiseaseAssociation,Gemini20Pro,iterativefeedback,1,True,5,5,0,0,0,0,3,1,1
geneAssociation_Gemini20Pro_iterativefeedback_run2_output.json,GeneDiseaseAssociation,Gemini20Pro,iterativefeedback,2,False,4,5,5,5,0,0,2,1,1
geneAssociation_Gemini20Pro_iterativefeedback_run3_output.json,GeneDiseaseAssociation,Gemini20Pro,iterativefeedback,3,True,5,5,0,0,0,0,3,1,1
geneAssociation_Gemini20Pro_iterativefeedback_run4_output.json,GeneDiseaseAssociation,Gemini20Pro,iterativefeedback,4,True,5,5,0,0,0,0,3,1,1
geneAssociation_Gemini20Pro_iterativefeedback_run5_output.json,GeneDiseaseAssociation,Gemini20Pro,iterativefeedback,5,False,4,5,1,1,0,0,2,1,1
geneAssociation_Gemini20Pro_programaugmented_run1_output.json,GeneDiseaseAssociation,Gemini20Pro,programaugmented,1,False,4,5,12,12,0,0,2,1,1
geneAssociation_Gemini20Pro_programaugmented_run2_output.json,GeneDiseaseAssociation,Gemini20Pro,programaugmented,2,False,4,5,1,1,0,0,2,1,1
geneAssociation_Gemini20Pro_programaugmented_run3_output.json,GeneDiseaseAssociation,Gemini20Pro,programaugmented,3,False,4,5,12,12,0,0,2,1,1
geneAssociation_Gemini20Pro_programaugmented_run4_output.json,GeneDiseaseAssociation,Gemini20Pro,programaugmented,4,False,4,5,1,1,0,0,2,1,1
geneAssociation_Gemini20Pro_programaugmented_run5_output.json,GeneDiseaseAssociation,Gemini20Pro,programaugmented,5,False,4,5,1,1,0,0,2,1,1
geneAssociation_Llama31405B_directprompt_run1_output.json,GeneDiseaseAssociation,Llama31405B,directprompt,1,False,4,5,2,2,0,0,2,1,1
geneAssociation_Llama31405B_directprompt_run2_output.json,GeneDiseaseAssociation,Llama31405B,directprompt,2,False,4,5,10,10,0,0,2,1,1
geneAssociation_Llama31405B_directprompt_run3_output.json,GeneDiseaseAssociation,Llama31405B,directprompt,3,False,4,5,2,2,0,0,2,1,1
geneAssociation_Llama31405B_directprompt_run4_output.json,GeneDiseaseAssociation,Llama31405B,directprompt,4,False,4,5,2,2,0,0,2,1,1
geneAssociation_Llama31405B_directprompt_run5_output.json,GeneDiseaseAssociation,Llama31405B,directprompt,5,False,4,5,2,2,0,0,2,1,1
geneAssociation_Llama31405B_iterativefeedback_run1_output.json,GeneDiseaseAssociation,Llama31405B,iterativefeedback,1,False,4,5,2,2,0,0,2,1,1
geneAssociation_Llama31405B_iterativefeedback_run2_output.json,GeneDiseaseAssociation,Llama31405B,iterativefeedback,2,False,3,5,14,14,0,0,1,1,1
geneAssociation_Llama31405B_iterativefeedback_run3_output.json,GeneDiseaseAssociation,Llama31405B,iterativefeedback,3,False,4,5,2,2,0,0,2,1,1
geneAssociation_Llama31405B_iterativefeedback_run4_output.json,GeneDiseaseAssociation,Llama31405B,iterativefeedback,4,False,4,5,2,2,0,0,2,1,1
geneAssociation_Llama31405B_iterativefeedback_run5_output.json,GeneDiseaseAssociation,Llama31405B,iterativefeedback,5,False,4,5,2,2,0,0,2,1,1
geneAssociation_Llama31405B_programaugmented_run1_output.json,GeneDiseaseAssociation,Llama31405B,programaugmented,1,False,4,5,18,18,0,0,2,1,1
geneAssociation_Llama31405B_programaugmented_run2_output.json,GeneDiseaseAssociation,Llama31405B,programaugmented,2,False,4,5,1,1,0,0,2,1,1
geneAssociation_Llama31405B_programaugmented_run3_output.json,GeneDiseaseAssociation,Llama31405B,programaugmented,3,False,4,5,16,16,0,0,2,1,1
geneAssociation_Llama31405B_programaugmented_run4_output.json,GeneDiseaseAssociation,Llama31405B,programaugmented,4,False,4,5,9,9,0,0,2,1,1
geneAssociation_Llama31405B_programaugmented_run5_output.json,GeneDiseaseAssociation,Llama31405B,programaugmented,5,False,4,5,9,9,0,0,2,1,1
geneAssociation_Llama318B_directprompt_run1_output.json,GeneDiseaseAssociation,Llama318B,directprompt,1,False,4,5,39,39,0,0,2,1,1
geneAssociation_Llama318B_directprompt_run2_output.json,GeneDiseaseAssociation,Llama318B,directprompt,2,False,3,5,41,40,1,0,2,0,1
geneAssociation_Llama318B_directprompt_run3_output.json,GeneDiseaseAssociation,Llama318B,directprompt,3,False,2,5,30,26,3,1,2,0,0
geneAssociation_Llama318B_directprompt_run4_output.json,GeneDiseaseAssociation,Llama318B,directprompt,4,False,4,5,29,29,0,0,2,1,1
geneAssociation_Llama318B_directprompt_run5_output.json,GeneDiseaseAssociation,Llama318B,directprompt,5,False,4,5,38,38,0,0,2,1,1
geneAssociation_Llama318B_iterativefeedback_run1_output.json,GeneDiseaseAssociation,Llama318B,iterativefeedback,1,False,2,5,40,38,1,1,2,0,0
geneAssociation_Llama318B_iterativefeedback_run2_output.json,GeneDiseaseAssociation,Llama318B,iterativefeedback,2,False,4,5,38,38,0,0,2,1,1
geneAssociation_Llama318B_iterativefeedback_run3_output.json,GeneDiseaseAssociation,Llama318B,iterativefeedback,3,False,1,5,163,57,105,1,1,0,0
geneAssociation_Llama318B_iterativefeedback_run4_output.json,GeneDiseaseAssociation,Llama318B,iterativefeedback,4,False,4,5,39,39,0,0,2,1,1
geneAssociation_Llama318B_iterativefeedback_run5_output.json,GeneDiseaseAssociation,Llama318B,iterativefeedback,5,False,4,5,39,39,0,0,2,1,1
geneAssociation_Llama318B_programaugmented_run1_output.json,GeneDiseaseAssociation,Llama318B,programaugmented,1,False,4,5,16,16,0,0,2,1,1
geneAssociation_Llama318B_programaugmented_run2_output.json,GeneDiseaseAssociation,Llama318B,programaugmented,2,False,4,5,39,39,0,0,2,1,1
geneAssociation_Llama318B_programaugmented_run3_output.json,GeneDiseaseAssociation,Llama318B,programaugmented,3,False,4,5,40,40,0,0,2,1,1
geneAssociation_Llama318B_programaugmented_run4_output.json,GeneDiseaseAssociation,Llama318B,programaugmented,4,False,4,5,39,39,0,0,2,1,1
geneAssociation_Llama318B_programaugmented_run5_output.json,GeneDiseaseAssociation,Llama318B,programaugmented,5,False,4,5,38,38,0,0,2,1,1
geneAssociation_Llama32_directprompt_run1_output.json,GeneDiseaseAssociation,Llama32,directprompt,1,False,4,5,39,39,0,0,2,1,1
geneAssociation_Llama32_directprompt_run2_output.json,GeneDiseaseAssociation,Llama32,directprompt,2,False,4,5,39,39,0,0,2,1,1
geneAssociation_Llama32_directprompt_run3_output.json,GeneDiseaseAssociation,Llama32,directprompt,3,False,4,5,38,38,0,0,2,1,1
geneAssociation_Llama32_directprompt_run4_output.json,GeneDiseaseAssociation,Llama32,directprompt,4,False,4,5,39,39,0,0,2,1,1
geneAssociation_Llama32_directprompt_run5_output.json,GeneDiseaseAssociation,Llama32,directprompt,5,False,4,5,39,39,0,0,2,1,1
geneAssociation_Llama32_iterativefeedback_run1_output.json,GeneDiseaseAssociation,Llama32,iterativefeedback,1,False,3,5,37,36,0,1,2,1,0
